source	destination	value	model	nSim	nSeq	protocol
Region1	Region1	343.0	simulation	9	500	maxPerRegionYear_2.5
Region2	Region1	16.0	simulation	9	500	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	9	500	maxPerRegionYear_2.5
Region1	Region2	28.0	simulation	9	500	maxPerRegionYear_2.5
Region2	Region2	307.0	simulation	9	500	maxPerRegionYear_2.5
Region3	Region2	10.0	simulation	9	500	maxPerRegionYear_2.5
Region1	Region3	5.0	simulation	9	500	maxPerRegionYear_2.5
Region2	Region3	13.0	simulation	9	500	maxPerRegionYear_2.5
Region3	Region3	250.0	simulation	9	500	maxPerRegionYear_2.5
Region1	Region1	315.0	simulation	9	500	maxPerRegionYear_20
Region2	Region1	13.0	simulation	9	500	maxPerRegionYear_20
Region3	Region1	2.0	simulation	9	500	maxPerRegionYear_20
Region1	Region2	35.0	simulation	9	500	maxPerRegionYear_20
Region2	Region2	367.0	simulation	9	500	maxPerRegionYear_20
Region3	Region2	8.0	simulation	9	500	maxPerRegionYear_20
Region1	Region3	6.0	simulation	9	500	maxPerRegionYear_20
Region2	Region3	10.0	simulation	9	500	maxPerRegionYear_20
Region3	Region3	208.0	simulation	9	500	maxPerRegionYear_20
Region1	Region1	201.0	simulation	9	500	uniformS_2.5
Region2	Region1	11.0	simulation	9	500	uniformS_2.5
Region3	Region1	0.0	simulation	9	500	uniformS_2.5
Region1	Region2	36.0	simulation	9	500	uniformS_2.5
Region2	Region2	581.0	simulation	9	500	uniformS_2.5
Region3	Region2	11.0	simulation	9	500	uniformS_2.5
Region1	Region3	3.0	simulation	9	500	uniformS_2.5
Region2	Region3	9.0	simulation	9	500	uniformS_2.5
Region3	Region3	128.0	simulation	9	500	uniformS_2.5
Region1	Region1	310.0	simulation	9	500	maxPerRegionYear_5
Region2	Region1	14.0	simulation	9	500	maxPerRegionYear_5
Region3	Region1	3.0	simulation	9	500	maxPerRegionYear_5
Region1	Region2	33.0	simulation	9	500	maxPerRegionYear_5
Region2	Region2	328.0	simulation	9	500	maxPerRegionYear_5
Region3	Region2	13.0	simulation	9	500	maxPerRegionYear_5
Region1	Region3	4.0	simulation	9	500	maxPerRegionYear_5
Region2	Region3	12.0	simulation	9	500	maxPerRegionYear_5
Region3	Region3	251.0	simulation	9	500	maxPerRegionYear_5
Region1	Region1	108.0	simulation	9	500	biased_10
Region2	Region1	9.0	simulation	9	500	biased_10
Region3	Region1	0.0	simulation	9	500	biased_10
Region1	Region2	54.0	simulation	9	500	biased_10
Region2	Region2	734.0	simulation	9	500	biased_10
Region3	Region2	11.0	simulation	9	500	biased_10
Region1	Region3	4.0	simulation	9	500	biased_10
Region2	Region3	4.0	simulation	9	500	biased_10
Region3	Region3	49.0	simulation	9	500	biased_10
Region1	Region1	118.0	simulation	9	500	uniformS_10
Region2	Region1	7.0	simulation	9	500	uniformS_10
Region3	Region1	1.0	simulation	9	500	uniformS_10
Region1	Region2	41.0	simulation	9	500	uniformS_10
Region2	Region2	734.0	simulation	9	500	uniformS_10
Region3	Region2	11.0	simulation	9	500	uniformS_10
Region1	Region3	2.0	simulation	9	500	uniformS_10
Region2	Region3	5.0	simulation	9	500	uniformS_10
Region3	Region3	48.0	simulation	9	500	uniformS_10
Region1	Region1	44.0	simulation	9	500	biased_50
Region2	Region1	6.0	simulation	9	500	biased_50
Region3	Region1	0.0	simulation	9	500	biased_50
Region1	Region2	42.0	simulation	9	500	biased_50
Region2	Region2	839.0	simulation	9	500	biased_50
Region3	Region2	14.0	simulation	9	500	biased_50
Region1	Region3	1.0	simulation	9	500	biased_50
Region2	Region3	4.0	simulation	9	500	biased_50
Region3	Region3	14.0	simulation	9	500	biased_50
Region1	Region1	51.0	simulation	2	500	uniformS_20
Region2	Region1	10.0	simulation	2	500	uniformS_20
Region3	Region1	0.0	simulation	2	500	uniformS_20
Region1	Region2	34.0	simulation	2	500	uniformS_20
Region2	Region2	859.0	simulation	2	500	uniformS_20
Region3	Region2	5.0	simulation	2	500	uniformS_20
Region1	Region3	2.0	simulation	2	500	uniformS_20
Region2	Region3	6.0	simulation	2	500	uniformS_20
Region3	Region3	5.0	simulation	2	500	uniformS_20
Region1	Region1	295.0	simulation	2	500	maxPerRegionYear_2.5
Region2	Region1	38.0	simulation	2	500	maxPerRegionYear_2.5
Region3	Region1	4.0	simulation	2	500	maxPerRegionYear_2.5
Region1	Region2	32.0	simulation	2	500	maxPerRegionYear_2.5
Region2	Region2	336.0	simulation	2	500	maxPerRegionYear_2.5
Region3	Region2	9.0	simulation	2	500	maxPerRegionYear_2.5
Region1	Region3	5.0	simulation	2	500	maxPerRegionYear_2.5
Region2	Region3	16.0	simulation	2	500	maxPerRegionYear_2.5
Region3	Region3	241.0	simulation	2	500	maxPerRegionYear_2.5
Region1	Region1	59.0	simulation	2	500	uniformS_10
Region2	Region1	12.0	simulation	2	500	uniformS_10
Region3	Region1	1.0	simulation	2	500	uniformS_10
Region1	Region2	29.0	simulation	2	500	uniformS_10
Region2	Region2	844.0	simulation	2	500	uniformS_10
Region3	Region2	1.0	simulation	2	500	uniformS_10
Region1	Region3	1.0	simulation	2	500	uniformS_10
Region2	Region3	9.0	simulation	2	500	uniformS_10
Region3	Region3	16.0	simulation	2	500	uniformS_10
Region1	Region1	107.0	simulation	2	500	maxPerRegion_50
Region2	Region1	15.0	simulation	2	500	maxPerRegion_50
Region3	Region1	0.0	simulation	2	500	maxPerRegion_50
Region1	Region2	32.0	simulation	2	500	maxPerRegion_50
Region2	Region2	746.0	simulation	2	500	maxPerRegion_50
Region3	Region2	5.0	simulation	2	500	maxPerRegion_50
Region1	Region3	1.0	simulation	2	500	maxPerRegion_50
Region2	Region3	8.0	simulation	2	500	maxPerRegion_50
Region3	Region3	55.0	simulation	2	500	maxPerRegion_50
Region1	Region1	39.0	simulation	2	500	uniformS_50
Region2	Region1	7.0	simulation	2	500	uniformS_50
Region3	Region1	0.0	simulation	2	500	uniformS_50
Region1	Region2	35.0	simulation	2	500	uniformS_50
Region2	Region2	879.0	simulation	2	500	uniformS_50
Region3	Region2	3.0	simulation	2	500	uniformS_50
Region1	Region3	0.0	simulation	2	500	uniformS_50
Region2	Region3	3.0	simulation	2	500	uniformS_50
Region3	Region3	3.0	simulation	2	500	uniformS_50
Region1	Region1	288.0	simulation	2	500	maxPerRegion_20
Region2	Region1	26.0	simulation	2	500	maxPerRegion_20
Region3	Region1	0.0	simulation	2	500	maxPerRegion_20
Region1	Region2	30.0	simulation	2	500	maxPerRegion_20
Region2	Region2	489.0	simulation	2	500	maxPerRegion_20
Region3	Region2	3.0	simulation	2	500	maxPerRegion_20
Region1	Region3	3.0	simulation	2	500	maxPerRegion_20
Region2	Region3	11.0	simulation	2	500	maxPerRegion_20
Region3	Region3	126.0	simulation	2	500	maxPerRegion_20
Region1	Region1	31.0	simulation	2	500	biased_50
Region2	Region1	6.0	simulation	2	500	biased_50
Region3	Region1	0.0	simulation	2	500	biased_50
Region1	Region2	37.0	simulation	2	500	biased_50
Region2	Region2	895.0	simulation	2	500	biased_50
Region3	Region2	2.0	simulation	2	500	biased_50
Region1	Region3	1.0	simulation	2	500	biased_50
Region2	Region3	4.0	simulation	2	500	biased_50
Region3	Region3	2.0	simulation	2	500	biased_50
Region1	Region1	64.0	simulation	2	500	biased_20
Region2	Region1	9.0	simulation	2	500	biased_20
Region3	Region1	0.0	simulation	2	500	biased_20
Region1	Region2	31.0	simulation	2	500	biased_20
Region2	Region2	846.0	simulation	2	500	biased_20
Region3	Region2	3.0	simulation	2	500	biased_20
Region1	Region3	2.0	simulation	2	500	biased_20
Region2	Region3	5.0	simulation	2	500	biased_20
Region3	Region3	13.0	simulation	2	500	biased_20
Region1	Region1	284.0	simulation	2	500	maxPerRegionYear_5
Region2	Region1	39.0	simulation	2	500	maxPerRegionYear_5
Region3	Region1	1.0	simulation	2	500	maxPerRegionYear_5
Region1	Region2	34.0	simulation	2	500	maxPerRegionYear_5
Region2	Region2	368.0	simulation	2	500	maxPerRegionYear_5
Region3	Region2	5.0	simulation	2	500	maxPerRegionYear_5
Region1	Region3	7.0	simulation	2	500	maxPerRegionYear_5
Region2	Region3	18.0	simulation	2	500	maxPerRegionYear_5
Region3	Region3	212.0	simulation	2	500	maxPerRegionYear_5
Region1	Region1	179.0	simulation	2	500	uniformS_2.5
Region2	Region1	27.0	simulation	2	500	uniformS_2.5
Region3	Region1	2.0	simulation	2	500	uniformS_2.5
Region1	Region2	31.0	simulation	2	500	uniformS_2.5
Region2	Region2	659.0	simulation	2	500	uniformS_2.5
Region3	Region2	3.0	simulation	2	500	uniformS_2.5
Region1	Region3	4.0	simulation	2	500	uniformS_2.5
Region2	Region3	10.0	simulation	2	500	uniformS_2.5
Region3	Region3	61.0	simulation	2	500	uniformS_2.5
Region1	Region1	296.0	simulation	2	500	maxPerRegion_5
Region2	Region1	24.0	simulation	2	500	maxPerRegion_5
Region3	Region1	1.0	simulation	2	500	maxPerRegion_5
Region1	Region2	20.0	simulation	2	500	maxPerRegion_5
Region2	Region2	326.0	simulation	2	500	maxPerRegion_5
Region3	Region2	3.0	simulation	2	500	maxPerRegion_5
Region1	Region3	5.0	simulation	2	500	maxPerRegion_5
Region2	Region3	19.0	simulation	2	500	maxPerRegion_5
Region3	Region3	282.0	simulation	2	500	maxPerRegion_5
Region1	Region1	282.0	simulation	2	500	maxPerRegion_2.5
Region2	Region1	33.0	simulation	2	500	maxPerRegion_2.5
Region3	Region1	2.0	simulation	2	500	maxPerRegion_2.5
Region1	Region2	21.0	simulation	2	500	maxPerRegion_2.5
Region2	Region2	330.0	simulation	2	500	maxPerRegion_2.5
Region3	Region2	3.0	simulation	2	500	maxPerRegion_2.5
Region1	Region3	7.0	simulation	2	500	maxPerRegion_2.5
Region2	Region3	13.0	simulation	2	500	maxPerRegion_2.5
Region3	Region3	285.0	simulation	2	500	maxPerRegion_2.5
Region1	Region1	106.0	simulation	2	500	biased_5
Region2	Region1	15.0	simulation	2	500	biased_5
Region3	Region1	0.0	simulation	2	500	biased_5
Region1	Region2	36.0	simulation	2	500	biased_5
Region2	Region2	769.0	simulation	2	500	biased_5
Region3	Region2	5.0	simulation	2	500	biased_5
Region1	Region3	4.0	simulation	2	500	biased_5
Region2	Region3	10.0	simulation	2	500	biased_5
Region3	Region3	19.0	simulation	2	500	biased_5
Region1	Region1	247.0	simulation	2	500	maxPerRegionYear_20
Region2	Region1	25.0	simulation	2	500	maxPerRegionYear_20
Region3	Region1	0.0	simulation	2	500	maxPerRegionYear_20
Region1	Region2	39.0	simulation	2	500	maxPerRegionYear_20
Region2	Region2	510.0	simulation	2	500	maxPerRegionYear_20
Region3	Region2	6.0	simulation	2	500	maxPerRegionYear_20
Region1	Region3	3.0	simulation	2	500	maxPerRegionYear_20
Region2	Region3	11.0	simulation	2	500	maxPerRegionYear_20
Region3	Region3	129.0	simulation	2	500	maxPerRegionYear_20
Region1	Region1	318.0	simulation	2	500	maxPerRegion_10
Region2	Region1	20.0	simulation	2	500	maxPerRegion_10
Region3	Region1	3.0	simulation	2	500	maxPerRegion_10
Region1	Region2	16.0	simulation	2	500	maxPerRegion_10
Region2	Region2	342.0	simulation	2	500	maxPerRegion_10
Region3	Region2	3.0	simulation	2	500	maxPerRegion_10
Region1	Region3	5.0	simulation	2	500	maxPerRegion_10
Region2	Region3	14.0	simulation	2	500	maxPerRegion_10
Region3	Region3	257.0	simulation	2	500	maxPerRegion_10
Region1	Region1	302.0	simulation	2	500	uniform
Region2	Region1	33.0	simulation	2	500	uniform
Region3	Region1	1.0	simulation	2	500	uniform
Region1	Region2	25.0	simulation	2	500	uniform
Region2	Region2	458.0	simulation	2	500	uniform
Region3	Region2	3.0	simulation	2	500	uniform
Region1	Region3	5.0	simulation	2	500	uniform
Region2	Region3	13.0	simulation	2	500	uniform
Region3	Region3	135.0	simulation	2	500	uniform
Region1	Region1	62.0	simulation	2	500	biased_10
Region2	Region1	9.0	simulation	2	500	biased_10
Region3	Region1	0.0	simulation	2	500	biased_10
Region1	Region2	37.0	simulation	2	500	biased_10
Region2	Region2	833.0	simulation	2	500	biased_10
Region3	Region2	4.0	simulation	2	500	biased_10
Region1	Region3	3.0	simulation	2	500	biased_10
Region2	Region3	5.0	simulation	2	500	biased_10
Region3	Region3	18.0	simulation	2	500	biased_10
Region1	Region1	104.0	simulation	2	500	uniformS_5
Region2	Region1	14.0	simulation	2	500	uniformS_5
Region3	Region1	0.0	simulation	2	500	uniformS_5
Region1	Region2	35.0	simulation	2	500	uniformS_5
Region2	Region2	779.0	simulation	2	500	uniformS_5
Region3	Region2	4.0	simulation	2	500	uniformS_5
Region1	Region3	2.0	simulation	2	500	uniformS_5
Region2	Region3	7.0	simulation	2	500	uniformS_5
Region3	Region3	28.0	simulation	2	500	uniformS_5
Region1	Region1	257.0	simulation	2	500	maxPerRegionYear_10
Region2	Region1	34.0	simulation	2	500	maxPerRegionYear_10
Region3	Region1	1.0	simulation	2	500	maxPerRegionYear_10
Region1	Region2	34.0	simulation	2	500	maxPerRegionYear_10
Region2	Region2	426.0	simulation	2	500	maxPerRegionYear_10
Region3	Region2	8.0	simulation	2	500	maxPerRegionYear_10
Region1	Region3	5.0	simulation	2	500	maxPerRegionYear_10
Region2	Region3	14.0	simulation	2	500	maxPerRegionYear_10
Region3	Region3	191.0	simulation	2	500	maxPerRegionYear_10
Region1	Region1	139.0	simulation	2	500	biased_2.5
Region2	Region1	26.0	simulation	2	500	biased_2.5
Region3	Region1	0.0	simulation	2	500	biased_2.5
Region1	Region2	32.0	simulation	2	500	biased_2.5
Region2	Region2	689.0	simulation	2	500	biased_2.5
Region3	Region2	8.0	simulation	2	500	biased_2.5
Region1	Region3	3.0	simulation	2	500	biased_2.5
Region2	Region3	8.0	simulation	2	500	biased_2.5
Region3	Region3	70.0	simulation	2	500	biased_2.5
Region1	Region1	127.0	simulation	2	500	maxPerRegionYear_50
Region2	Region1	13.0	simulation	2	500	maxPerRegionYear_50
Region3	Region1	0.0	simulation	2	500	maxPerRegionYear_50
Region1	Region2	49.0	simulation	2	500	maxPerRegionYear_50
Region2	Region2	707.0	simulation	2	500	maxPerRegionYear_50
Region3	Region2	9.0	simulation	2	500	maxPerRegionYear_50
Region1	Region3	1.0	simulation	2	500	maxPerRegionYear_50
Region2	Region3	8.0	simulation	2	500	maxPerRegionYear_50
Region3	Region3	59.0	simulation	2	500	maxPerRegionYear_50
Region1	Region1	208.0	simulation	43	500	maxPerRegion_50
Region2	Region1	10.0	simulation	43	500	maxPerRegion_50
Region3	Region1	1.0	simulation	43	500	maxPerRegion_50
Region1	Region2	48.0	simulation	43	500	maxPerRegion_50
Region2	Region2	644.0	simulation	43	500	maxPerRegion_50
Region3	Region2	5.0	simulation	43	500	maxPerRegion_50
Region1	Region3	2.0	simulation	43	500	maxPerRegion_50
Region2	Region3	5.0	simulation	43	500	maxPerRegion_50
Region3	Region3	49.0	simulation	43	500	maxPerRegion_50
Region1	Region1	103.0	simulation	43	500	uniformS_20
Region2	Region1	7.0	simulation	43	500	uniformS_20
Region3	Region1	1.0	simulation	43	500	uniformS_20
Region1	Region2	56.0	simulation	43	500	uniformS_20
Region2	Region2	775.0	simulation	43	500	uniformS_20
Region3	Region2	5.0	simulation	43	500	uniformS_20
Region1	Region3	1.0	simulation	43	500	uniformS_20
Region2	Region3	2.0	simulation	43	500	uniformS_20
Region3	Region3	16.0	simulation	43	500	uniformS_20
Region1	Region1	57.0	simulation	43	500	uniformS_50
Region2	Region1	5.0	simulation	43	500	uniformS_50
Region3	Region1	0.0	simulation	43	500	uniformS_50
Region1	Region2	56.0	simulation	43	500	uniformS_50
Region2	Region2	841.0	simulation	43	500	uniformS_50
Region3	Region2	5.0	simulation	43	500	uniformS_50
Region1	Region3	1.0	simulation	43	500	uniformS_50
Region2	Region3	2.0	simulation	43	500	uniformS_50
Region3	Region3	7.0	simulation	43	500	uniformS_50
Region1	Region1	419.0	simulation	43	500	maxPerRegionYear_2.5
Region2	Region1	20.0	simulation	43	500	maxPerRegionYear_2.5
Region3	Region1	1.0	simulation	43	500	maxPerRegionYear_2.5
Region1	Region2	56.0	simulation	43	500	maxPerRegionYear_2.5
Region2	Region2	274.0	simulation	43	500	maxPerRegionYear_2.5
Region3	Region2	2.0	simulation	43	500	maxPerRegionYear_2.5
Region1	Region3	10.0	simulation	43	500	maxPerRegionYear_2.5
Region2	Region3	7.0	simulation	43	500	maxPerRegionYear_2.5
Region3	Region3	177.0	simulation	43	500	maxPerRegionYear_2.5
Region1	Region1	343.0	simulation	43	500	maxPerRegion_5
Region2	Region1	14.0	simulation	43	500	maxPerRegion_5
Region3	Region1	1.0	simulation	43	500	maxPerRegion_5
Region1	Region2	39.0	simulation	43	500	maxPerRegion_5
Region2	Region2	266.0	simulation	43	500	maxPerRegion_5
Region3	Region2	3.0	simulation	43	500	maxPerRegion_5
Region1	Region3	10.0	simulation	43	500	maxPerRegion_5
Region2	Region3	9.0	simulation	43	500	maxPerRegion_5
Region3	Region3	292.0	simulation	43	500	maxPerRegion_5
Region1	Region1	225.0	simulation	43	500	maxPerRegionYear_50
Region2	Region1	10.0	simulation	43	500	maxPerRegionYear_50
Region3	Region1	1.0	simulation	43	500	maxPerRegionYear_50
Region1	Region2	67.0	simulation	43	500	maxPerRegionYear_50
Region2	Region2	607.0	simulation	43	500	maxPerRegionYear_50
Region3	Region2	5.0	simulation	43	500	maxPerRegionYear_50
Region1	Region3	2.0	simulation	43	500	maxPerRegionYear_50
Region2	Region3	5.0	simulation	43	500	maxPerRegionYear_50
Region3	Region3	49.0	simulation	43	500	maxPerRegionYear_50
Region1	Region1	246.0	simulation	43	500	uniformS_2.5
Region2	Region1	10.0	simulation	43	500	uniformS_2.5
Region3	Region1	0.0	simulation	43	500	uniformS_2.5
Region1	Region2	60.0	simulation	43	500	uniformS_2.5
Region2	Region2	576.0	simulation	43	500	uniformS_2.5
Region3	Region2	4.0	simulation	43	500	uniformS_2.5
Region1	Region3	6.0	simulation	43	500	uniformS_2.5
Region2	Region3	4.0	simulation	43	500	uniformS_2.5
Region3	Region3	68.0	simulation	43	500	uniformS_2.5
Region1	Region1	409.0	simulation	43	500	uniform
Region2	Region1	22.0	simulation	43	500	uniform
Region3	Region1	1.0	simulation	43	500	uniform
Region1	Region2	52.0	simulation	43	500	uniform
Region2	Region2	373.0	simulation	43	500	uniform
Region3	Region2	2.0	simulation	43	500	uniform
Region1	Region3	6.0	simulation	43	500	uniform
Region2	Region3	7.0	simulation	43	500	uniform
Region3	Region3	103.0	simulation	43	500	uniform
Region1	Region1	336.0	simulation	43	500	maxPerRegion_10
Region2	Region1	20.0	simulation	43	500	maxPerRegion_10
Region3	Region1	2.0	simulation	43	500	maxPerRegion_10
Region1	Region2	41.0	simulation	43	500	maxPerRegion_10
Region2	Region2	296.0	simulation	43	500	maxPerRegion_10
Region3	Region2	2.0	simulation	43	500	maxPerRegion_10
Region1	Region3	7.0	simulation	43	500	maxPerRegion_10
Region2	Region3	13.0	simulation	43	500	maxPerRegion_10
Region3	Region3	262.0	simulation	43	500	maxPerRegion_10
Region1	Region1	180.0	simulation	43	500	uniformS_5
Region2	Region1	8.0	simulation	43	500	uniformS_5
Region3	Region1	0.0	simulation	43	500	uniformS_5
Region1	Region2	52.0	simulation	43	500	uniformS_5
Region2	Region2	682.0	simulation	43	500	uniformS_5
Region3	Region2	5.0	simulation	43	500	uniformS_5
Region1	Region3	6.0	simulation	43	500	uniformS_5
Region2	Region3	2.0	simulation	43	500	uniformS_5
Region3	Region3	37.0	simulation	43	500	uniformS_5
Region1	Region1	166.0	simulation	43	500	biased_5
Region2	Region1	9.0	simulation	43	500	biased_5
Region3	Region1	1.0	simulation	43	500	biased_5
Region1	Region2	55.0	simulation	43	500	biased_5
Region2	Region2	676.0	simulation	43	500	biased_5
Region3	Region2	5.0	simulation	43	500	biased_5
Region1	Region3	4.0	simulation	43	500	biased_5
Region2	Region3	3.0	simulation	43	500	biased_5
Region3	Region3	53.0	simulation	43	500	biased_5
Region1	Region1	70.0	simulation	43	500	biased_50
Region2	Region1	4.0	simulation	43	500	biased_50
Region3	Region1	1.0	simulation	43	500	biased_50
Region1	Region2	61.0	simulation	43	500	biased_50
Region2	Region2	824.0	simulation	43	500	biased_50
Region3	Region2	6.0	simulation	43	500	biased_50
Region1	Region3	1.0	simulation	43	500	biased_50
Region2	Region3	2.0	simulation	43	500	biased_50
Region3	Region3	10.0	simulation	43	500	biased_50
Region1	Region1	374.0	simulation	43	500	maxPerRegionYear_10
Region2	Region1	21.0	simulation	43	500	maxPerRegionYear_10
Region3	Region1	1.0	simulation	43	500	maxPerRegionYear_10
Region1	Region2	62.0	simulation	43	500	maxPerRegionYear_10
Region2	Region2	362.0	simulation	43	500	maxPerRegionYear_10
Region3	Region2	2.0	simulation	43	500	maxPerRegionYear_10
Region1	Region3	6.0	simulation	43	500	maxPerRegionYear_10
Region2	Region3	10.0	simulation	43	500	maxPerRegionYear_10
Region3	Region3	137.0	simulation	43	500	maxPerRegionYear_10
Region1	Region1	115.0	simulation	43	500	uniformS_10
Region2	Region1	8.0	simulation	43	500	uniformS_10
Region3	Region1	0.0	simulation	43	500	uniformS_10
Region1	Region2	56.0	simulation	43	500	uniformS_10
Region2	Region2	739.0	simulation	43	500	uniformS_10
Region3	Region2	7.0	simulation	43	500	uniformS_10
Region1	Region3	3.0	simulation	43	500	uniformS_10
Region2	Region3	4.0	simulation	43	500	uniformS_10
Region3	Region3	33.0	simulation	43	500	uniformS_10
Region1	Region1	341.0	simulation	43	500	maxPerRegion_2.5
Region2	Region1	16.0	simulation	43	500	maxPerRegion_2.5
Region3	Region1	1.0	simulation	43	500	maxPerRegion_2.5
Region1	Region2	44.0	simulation	43	500	maxPerRegion_2.5
Region2	Region2	268.0	simulation	43	500	maxPerRegion_2.5
Region3	Region2	2.0	simulation	43	500	maxPerRegion_2.5
Region1	Region3	9.0	simulation	43	500	maxPerRegion_2.5
Region2	Region3	13.0	simulation	43	500	maxPerRegion_2.5
Region3	Region3	284.0	simulation	43	500	maxPerRegion_2.5
Region1	Region1	348.0	simulation	43	500	maxPerRegionYear_20
Region2	Region1	18.0	simulation	43	500	maxPerRegionYear_20
Region3	Region1	1.0	simulation	43	500	maxPerRegionYear_20
Region1	Region2	57.0	simulation	43	500	maxPerRegionYear_20
Region2	Region2	411.0	simulation	43	500	maxPerRegionYear_20
Region3	Region2	2.0	simulation	43	500	maxPerRegionYear_20
Region1	Region3	5.0	simulation	43	500	maxPerRegionYear_20
Region2	Region3	6.0	simulation	43	500	maxPerRegionYear_20
Region3	Region3	122.0	simulation	43	500	maxPerRegionYear_20
Region1	Region1	416.0	simulation	43	500	maxPerRegion_20
Region2	Region1	19.0	simulation	43	500	maxPerRegion_20
Region3	Region1	1.0	simulation	43	500	maxPerRegion_20
Region1	Region2	42.0	simulation	43	500	maxPerRegion_20
Region2	Region2	340.0	simulation	43	500	maxPerRegion_20
Region3	Region2	4.0	simulation	43	500	maxPerRegion_20
Region1	Region3	5.0	simulation	43	500	maxPerRegion_20
Region2	Region3	6.0	simulation	43	500	maxPerRegion_20
Region3	Region3	149.0	simulation	43	500	maxPerRegion_20
Region1	Region1	402.0	simulation	43	500	maxPerRegionYear_5
Region2	Region1	20.0	simulation	43	500	maxPerRegionYear_5
Region3	Region1	2.0	simulation	43	500	maxPerRegionYear_5
Region1	Region2	55.0	simulation	43	500	maxPerRegionYear_5
Region2	Region2	318.0	simulation	43	500	maxPerRegionYear_5
Region3	Region2	1.0	simulation	43	500	maxPerRegionYear_5
Region1	Region3	10.0	simulation	43	500	maxPerRegionYear_5
Region2	Region3	8.0	simulation	43	500	maxPerRegionYear_5
Region3	Region3	159.0	simulation	43	500	maxPerRegionYear_5
Region1	Region1	147.0	simulation	43	500	biased_10
Region2	Region1	8.0	simulation	43	500	biased_10
Region3	Region1	0.0	simulation	43	500	biased_10
Region1	Region2	61.0	simulation	43	500	biased_10
Region2	Region2	716.0	simulation	43	500	biased_10
Region3	Region2	7.0	simulation	43	500	biased_10
Region1	Region3	4.0	simulation	43	500	biased_10
Region2	Region3	2.0	simulation	43	500	biased_10
Region3	Region3	32.0	simulation	43	500	biased_10
Region1	Region1	241.0	simulation	43	500	biased_2.5
Region2	Region1	13.0	simulation	43	500	biased_2.5
Region3	Region1	1.0	simulation	43	500	biased_2.5
Region1	Region2	48.0	simulation	43	500	biased_2.5
Region2	Region2	592.0	simulation	43	500	biased_2.5
Region3	Region2	2.0	simulation	43	500	biased_2.5
Region1	Region3	5.0	simulation	43	500	biased_2.5
Region2	Region3	7.0	simulation	43	500	biased_2.5
Region3	Region3	69.0	simulation	43	500	biased_2.5
Region1	Region1	91.0	simulation	43	500	biased_20
Region2	Region1	6.0	simulation	43	500	biased_20
Region3	Region1	1.0	simulation	43	500	biased_20
Region1	Region2	62.0	simulation	43	500	biased_20
Region2	Region2	781.0	simulation	43	500	biased_20
Region3	Region2	4.0	simulation	43	500	biased_20
Region1	Region3	2.0	simulation	43	500	biased_20
Region2	Region3	2.0	simulation	43	500	biased_20
Region3	Region3	13.0	simulation	43	500	biased_20
Region1	Region1	96.0	simulation	6	500	biased_5
Region2	Region1	18.0	simulation	6	500	biased_5
Region3	Region1	0.0	simulation	6	500	biased_5
Region1	Region2	31.0	simulation	6	500	biased_5
Region2	Region2	791.0	simulation	6	500	biased_5
Region3	Region2	1.0	simulation	6	500	biased_5
Region1	Region3	4.0	simulation	6	500	biased_5
Region2	Region3	4.0	simulation	6	500	biased_5
Region3	Region3	24.0	simulation	6	500	biased_5
Region1	Region1	57.0	simulation	6	500	uniformS_10
Region2	Region1	11.0	simulation	6	500	uniformS_10
Region3	Region1	0.0	simulation	6	500	uniformS_10
Region1	Region2	33.0	simulation	6	500	uniformS_10
Region2	Region2	844.0	simulation	6	500	uniformS_10
Region3	Region2	2.0	simulation	6	500	uniformS_10
Region1	Region3	1.0	simulation	6	500	uniformS_10
Region2	Region3	6.0	simulation	6	500	uniformS_10
Region3	Region3	14.0	simulation	6	500	uniformS_10
Region1	Region1	19.0	simulation	6	500	biased_50
Region2	Region1	7.0	simulation	6	500	biased_50
Region3	Region1	0.0	simulation	6	500	biased_50
Region1	Region2	23.0	simulation	6	500	biased_50
Region2	Region2	908.0	simulation	6	500	biased_50
Region3	Region2	3.0	simulation	6	500	biased_50
Region1	Region3	0.0	simulation	6	500	biased_50
Region2	Region3	3.0	simulation	6	500	biased_50
Region3	Region3	3.0	simulation	6	500	biased_50
Region1	Region1	154.0	simulation	6	500	uniformS_2.5
Region2	Region1	19.0	simulation	6	500	uniformS_2.5
Region3	Region1	0.0	simulation	6	500	uniformS_2.5
Region1	Region2	28.0	simulation	6	500	uniformS_2.5
Region2	Region2	704.0	simulation	6	500	uniformS_2.5
Region3	Region2	3.0	simulation	6	500	uniformS_2.5
Region1	Region3	4.0	simulation	6	500	uniformS_2.5
Region2	Region3	7.0	simulation	6	500	uniformS_2.5
Region3	Region3	54.0	simulation	6	500	uniformS_2.5
Region1	Region1	333.0	simulation	6	500	maxPerRegion_20
Region2	Region1	25.0	simulation	6	500	maxPerRegion_20
Region3	Region1	0.0	simulation	6	500	maxPerRegion_20
Region1	Region2	24.0	simulation	6	500	maxPerRegion_20
Region2	Region2	471.0	simulation	6	500	maxPerRegion_20
Region3	Region2	2.0	simulation	6	500	maxPerRegion_20
Region1	Region3	4.0	simulation	6	500	maxPerRegion_20
Region2	Region3	12.0	simulation	6	500	maxPerRegion_20
Region3	Region3	103.0	simulation	6	500	maxPerRegion_20
Region1	Region1	22.0	simulation	6	500	uniformS_50
Region2	Region1	4.0	simulation	6	500	uniformS_50
Region3	Region1	0.0	simulation	6	500	uniformS_50
