value	parameterChar	parameter	nSeq	protocol	matrix	nSim
0.1915863092084349	Region3_Region3	migrationRate	500	maxPerRegion_20	3demes	30
NA	Region3_Region1	migrationRate	500	maxPerRegion_20	3demes	30
0.40964285714285714	Region1	locationFrequency	500	maxPerRegion_20	3demes	30
0.3738095238095238	Region2	locationFrequency	500	maxPerRegion_20	3demes	30
0.21654761904761904	Region3	locationFrequency	500	maxPerRegion_20	3demes	30
1990.169863	NA	mrcaDate	500	maxPerRegion_20	3demes	30
Region1	NA	mrcaLocation	500	maxPerRegion_20	3demes	30
25.830136999999922	NA	treeHeight	500	maxPerRegion_20	3demes	30
3150.0	Region1_Region1	migrationCount	500	maxPerRegionYear_20	3demes	30
50.0	Region1_Region2	migrationCount	500	maxPerRegionYear_20	3demes	30
1.0	Region1_Region3	migrationCount	500	maxPerRegionYear_20	3demes	30
22.0	Region2_Region1	migrationCount	500	maxPerRegionYear_20	3demes	30
3189.0	Region2_Region2	migrationCount	500	maxPerRegionYear_20	3demes	30
10.0	Region2_Region3	migrationCount	500	maxPerRegionYear_20	3demes	30
11.0	Region3_Region2	migrationCount	500	maxPerRegionYear_20	3demes	30
1692.0	Region3_Region3	migrationCount	500	maxPerRegionYear_20	3demes	30
NA	Region3_Region1	migrationCount	500	maxPerRegionYear_20	3demes	30
0.3337925188089435	Region1_Region1	migrationRate	500	maxPerRegionYear_20	3demes	30
0.00529829394934831	Region1_Region2	migrationRate	500	maxPerRegionYear_20	3demes	30
0.0001059658789869662	Region1_Region3	migrationRate	500	maxPerRegionYear_20	3demes	30
0.0023312493377132563	Region2_Region1	migrationRate	500	maxPerRegionYear_20	3demes	30
0.3379251880894352	Region2_Region2	migrationRate	500	maxPerRegionYear_20	3demes	30
0.0010596587898696619	Region2_Region3	migrationRate	500	maxPerRegionYear_20	3demes	30
0.0011656246688566282	Region3_Region2	migrationRate	500	maxPerRegionYear_20	3demes	30
0.1792942672459468	Region3_Region3	migrationRate	500	maxPerRegionYear_20	3demes	30
NA	Region3_Region1	migrationRate	500	maxPerRegionYear_20	3demes	30
0.3904	Region1	locationFrequency	500	maxPerRegionYear_20	3demes	30
0.4	Region2	locationFrequency	500	maxPerRegionYear_20	3demes	30
0.2096	Region3	locationFrequency	500	maxPerRegionYear_20	3demes	30
1990.169863	NA	mrcaDate	500	maxPerRegionYear_20	3demes	30
Region1	NA	mrcaLocation	500	maxPerRegionYear_20	3demes	30
25.830136999999922	NA	treeHeight	500	maxPerRegionYear_20	3demes	30
1779.0	Region1_Region1	migrationCount	500	uniformS_50	3demes	30
75.0	Region1_Region2	migrationCount	500	uniformS_50	3demes	30
2.0	Region1_Region3	migrationCount	500	uniformS_50	3demes	30
16.0	Region2_Region1	migrationCount	500	uniformS_50	3demes	30
4950.0	Region2_Region2	migrationCount	500	uniformS_50	3demes	30
5.0	Region2_Region3	migrationCount	500	uniformS_50	3demes	30
14.0	Region3_Region2	migrationCount	500	uniformS_50	3demes	30
490.0	Region3_Region3	migrationCount	500	uniformS_50	3demes	30
NA	Region3_Region1	migrationCount	500	uniformS_50	3demes	30
0.199149221985895	Region1_Region1	migrationRate	500	uniformS_50	3demes	30
0.008395835665509907	Region1_Region2	migrationRate	500	uniformS_50	3demes	30
0.00022388895108026418	Region1_Region3	migrationRate	500	uniformS_50	3demes	30
0.0017911116086421135	Region2_Region1	migrationRate	500	uniformS_50	3demes	30
0.5541251539236539	Region2_Region2	migrationRate	500	uniformS_50	3demes	30
0.0005597223777006605	Region2_Region3	migrationRate	500	uniformS_50	3demes	30
0.0015672226575618492	Region3_Region2	migrationRate	500	uniformS_50	3demes	30
0.054852793014664725	Region3_Region3	migrationRate	500	uniformS_50	3demes	30
NA	Region3_Region1	migrationRate	500	uniformS_50	3demes	30
0.2448506342927295	Region1	locationFrequency	500	uniformS_50	3demes	30
0.6873550675214841	Region2	locationFrequency	500	uniformS_50	3demes	30
0.06779429818578639	Region3	locationFrequency	500	uniformS_50	3demes	30
1990.764384	NA	mrcaDate	500	uniformS_50	3demes	30
Region1	NA	mrcaLocation	500	uniformS_50	3demes	30
24.449314999999842	NA	treeHeight	500	uniformS_50	3demes	30
2822.0	Region1_Region1	migrationCount	500	maxPerRegion_50	3demes	30
64.0	Region1_Region2	migrationCount	500	maxPerRegion_50	3demes	30
1.0	Region1_Region3	migrationCount	500	maxPerRegion_50	3demes	30
22.0	Region2_Region1	migrationCount	500	maxPerRegion_50	3demes	30
4081.0	Region2_Region2	migrationCount	500	maxPerRegion_50	3demes	30
11.0	Region2_Region3	migrationCount	500	maxPerRegion_50	3demes	30
11.0	Region3_Region2	migrationCount	500	maxPerRegion_50	3demes	30
1044.0	Region3_Region3	migrationCount	500	maxPerRegion_50	3demes	30
NA	Region3_Region1	migrationCount	500	maxPerRegion_50	3demes	30
0.296397437243987	Region1_Region1	migrationRate	500	maxPerRegion_50	3demes	30
0.006721982984980569	Region1_Region2	migrationRate	500	maxPerRegion_50	3demes	30
0.00010503098414032139	Region1_Region3	migrationRate	500	maxPerRegion_50	3demes	30
0.0023106816510870707	Region2_Region1	migrationRate	500	maxPerRegion_50	3demes	30
0.4286314462766516	Region2_Region2	migrationRate	500	maxPerRegion_50	3demes	30
0.0011553408255435354	Region2_Region3	migrationRate	500	maxPerRegion_50	3demes	30
0.0011553408255435354	Region3_Region2	migrationRate	500	maxPerRegion_50	3demes	30
0.10965234744249554	Region3_Region3	migrationRate	500	maxPerRegion_50	3demes	30
NA	Region3_Region1	migrationRate	500	maxPerRegion_50	3demes	30
0.35302879841112217	Region1	locationFrequency	500	maxPerRegion_50	3demes	30
0.5158887785501489	Region2	locationFrequency	500	maxPerRegion_50	3demes	30
0.13108242303872888	Region3	locationFrequency	500	maxPerRegion_50	3demes	30
1989.89589	NA	mrcaDate	500	maxPerRegion_50	3demes	30
Region1	NA	mrcaLocation	500	maxPerRegion_50	3demes	30
26.060273999999936	NA	treeHeight	500	maxPerRegion_50	3demes	30
2973.0	Region1_Region1	migrationCount	500	maxPerRegionYear_50	3demes	30
72.0	Region1_Region2	migrationCount	500	maxPerRegionYear_50	3demes	30
24.0	Region2_Region1	migrationCount	500	maxPerRegionYear_50	3demes	30
3847.0	Region2_Region2	migrationCount	500	maxPerRegionYear_50	3demes	30
9.0	Region2_Region3	migrationCount	500	maxPerRegionYear_50	3demes	30
5.0	Region3_Region2	migrationCount	500	maxPerRegionYear_50	3demes	30
1026.0	Region3_Region3	migrationCount	500	maxPerRegionYear_50	3demes	30
NA	Region1_Region3	migrationCount	500	maxPerRegionYear_50	3demes	30
NA	Region3_Region1	migrationCount	500	maxPerRegionYear_50	3demes	30
0.3065896669072909	Region1_Region1	migrationRate	500	maxPerRegionYear_50	3demes	30
0.0074249767969475095	Region1_Region2	migrationRate	500	maxPerRegionYear_50	3demes	30
0.00247499226564917	Region2_Region1	migrationRate	500	maxPerRegionYear_50	3demes	30
0.3967206352480149	Region2_Region2	migrationRate	500	maxPerRegionYear_50	3demes	30
0.0009281220996184387	Region2_Region3	migrationRate	500	maxPerRegionYear_50	3demes	30
0.0005156233886769104	Region3_Region2	migrationRate	500	maxPerRegionYear_50	3demes	30
0.105805919356502	Region3_Region3	migrationRate	500	maxPerRegionYear_50	3demes	30
NA	Region1_Region3	migrationRate	500	maxPerRegionYear_50	3demes	30
NA	Region3_Region1	migrationRate	500	maxPerRegionYear_50	3demes	30
0.3766968325791855	Region1	locationFrequency	500	maxPerRegionYear_50	3demes	30
0.49321266968325794	Region2	locationFrequency	500	maxPerRegionYear_50	3demes	30
0.13009049773755657	Region3	locationFrequency	500	maxPerRegionYear_50	3demes	30
1989.89589	NA	mrcaDate	500	maxPerRegionYear_50	3demes	30
Region1	NA	mrcaLocation	500	maxPerRegionYear_50	3demes	30
26.541267999999945	NA	treeHeight	500	maxPerRegionYear_50	3demes	30
1830.0	Region1_Region1	migrationCount	150	uniform	3demes	30
20.0	Region1_Region2	migrationCount	150	uniform	3demes	30
2.0	Region1_Region3	migrationCount	150	uniform	3demes	30
11.0	Region2_Region1	migrationCount	150	uniform	3demes	30
1671.0	Region2_Region2	migrationCount	150	uniform	3demes	30
6.0	Region2_Region3	migrationCount	150	uniform	3demes	30
3.0	Region3_Region2	migrationCount	150	uniform	3demes	30
846.0	Region3_Region3	migrationCount	150	uniform	3demes	30
NA	Region3_Region1	migrationCount	150	uniform	3demes	30
0.1976241900647948	Region1_Region1	migrationRate	150	uniform	3demes	30
0.0021598272138228943	Region1_Region2	migrationRate	150	uniform	3demes	30
0.00021598272138228941	Region1_Region3	migrationRate	150	uniform	3demes	30
0.0011879049676025918	Region2_Region1	migrationRate	150	uniform	3demes	30
0.18045356371490281	Region2_Region2	migrationRate	150	uniform	3demes	30
0.0006479481641468683	Region2_Region3	migrationRate	150	uniform	3demes	30
0.00032397408207343413	Region3_Region2	migrationRate	150	uniform	3demes	30
0.09136069114470842	Region3_Region3	migrationRate	150	uniform	3demes	30
NA	Region3_Region1	migrationRate	150	uniform	3demes	30
0.4194577352472089	Region1	locationFrequency	150	uniform	3demes	30
0.38596491228070173	Region2	locationFrequency	150	uniform	3demes	30
0.19457735247208932	Region3	locationFrequency	150	uniform	3demes	30
1991.068493	NA	mrcaDate	150	uniform	3demes	30
Region1	NA	mrcaLocation	150	uniform	3demes	30
25.34680800000001	NA	treeHeight	150	uniform	3demes	30
3263.0	Region1_Region1	migrationCount	500	uniform	3demes	30
39.0	Region1_Region2	migrationCount	500	uniform	3demes	30
4.0	Region1_Region3	migrationCount	500	uniform	3demes	30
27.0	Region2_Region1	migrationCount	500	uniform	3demes	30
3314.0	Region2_Region2	migrationCount	500	uniform	3demes	30
9.0	Region2_Region3	migrationCount	500	uniform	3demes	30
2.0	Region3_Region1	migrationCount	500	uniform	3demes	30
9.0	Region3_Region2	migrationCount	500	uniform	3demes	30
1704.0	Region3_Region3	migrationCount	500	uniform	3demes	30
0.3365999587373633	Region1_Region1	migrationRate	500	uniform	3demes	30
0.004023107076542191	Region1_Region2	migrationRate	500	uniform	3demes	30
0.0004126263668248401	Region1_Region3	migrationRate	500	uniform	3demes	30
0.0027852279760676706	Region2_Region1	migrationRate	500	uniform	3demes	30
0.34186094491438	Region2_Region2	migrationRate	500	uniform	3demes	30
0.0009284093253558903	Region2_Region3	migrationRate	500	uniform	3demes	30
0.00020631318341242006	Region3_Region1	migrationRate	500	uniform	3demes	30
0.0009284093253558903	Region3_Region2	migrationRate	500	uniform	3demes	30
0.1757788322673819	Region3_Region3	migrationRate	500	uniform	3demes	30
0.39326245370923424	Region1	locationFrequency	500	uniform	3demes	30
0.4016246565523832	Region2	locationFrequency	500	uniform	3demes	30
0.20511288973838251	Region3	locationFrequency	500	uniform	3demes	30
1989.89589	NA	mrcaDate	500	uniform	3demes	30
Region1	NA	mrcaLocation	500	uniform	3demes	30
26.533071999999947	NA	treeHeight	500	uniform	3demes	30
1682.0	Region1_Region1	migrationCount	150	biased_2.5	3demes	30
32.0	Region1_Region2	migrationCount	150	biased_2.5	3demes	30
1.0	Region1_Region3	migrationCount	150	biased_2.5	3demes	30
12.0	Region2_Region1	migrationCount	150	biased_2.5	3demes	30
2013.0	Region2_Region2	migrationCount	150	biased_2.5	3demes	30
7.0	Region2_Region3	migrationCount	150	biased_2.5	3demes	30
7.0	Region3_Region2	migrationCount	150	biased_2.5	3demes	30
693.0	Region3_Region3	migrationCount	150	biased_2.5	3demes	30
NA	Region3_Region1	migrationCount	150	biased_2.5	3demes	30
0.18047210300429184	Region1_Region1	migrationRate	150	biased_2.5	3demes	30
0.0034334763948497852	Region1_Region2	migrationRate	150	biased_2.5	3demes	30
0.00010729613733905579	Region1_Region3	migrationRate	150	biased_2.5	3demes	30
0.0012875536480686696	Region2_Region1	migrationRate	150	biased_2.5	3demes	30
0.2159871244635193	Region2_Region2	migrationRate	150	biased_2.5	3demes	30
0.0007510729613733906	Region2_Region3	migrationRate	150	biased_2.5	3demes	30
0.0007510729613733906	Region3_Region2	migrationRate	150	biased_2.5	3demes	30
0.07435622317596567	Region3_Region3	migrationRate	150	biased_2.5	3demes	30
NA	Region3_Region1	migrationRate	150	biased_2.5	3demes	30
0.3809309646953002	Region1	locationFrequency	150	biased_2.5	3demes	30
0.46143467506183944	Region2	locationFrequency	150	biased_2.5	3demes	30
0.15763436024286034	Region3	locationFrequency	150	biased_2.5	3demes	30
1990.764384	NA	mrcaDate	150	biased_2.5	3demes	30
Region1	NA	mrcaLocation	150	biased_2.5	3demes	30
25.508839999999964	NA	treeHeight	150	biased_2.5	3demes	30
2861.0	Region1_Region1	migrationCount	500	biased_2.5	3demes	30
44.0	Region1_Region2	migrationCount	500	biased_2.5	3demes	30
2.0	Region1_Region3	migrationCount	500	biased_2.5	3demes	30
17.0	Region2_Region1	migrationCount	500	biased_2.5	3demes	30
3816.0	Region2_Region2	migrationCount	500	biased_2.5	3demes	30
8.0	Region2_Region3	migrationCount	500	biased_2.5	3demes	30
1.0	Region3_Region1	migrationCount	500	biased_2.5	3demes	30
12.0	Region3_Region2	migrationCount	500	biased_2.5	3demes	30
