regions	value	model	nSim	nSeq	protocol
Region7	NA	simulation	39	500	uniformS_20
Region1	1989.756164	simulation	39	500	biased_2.5
Region2	2009.8410959999999	simulation	39	500	biased_2.5
Region3	2005.956142	simulation	39	500	biased_2.5
Region4	2004.6712329999998	simulation	39	500	biased_2.5
Region5	2006.232098	simulation	39	500	biased_2.5
Region6	2005.89863	simulation	39	500	biased_2.5
Region7	NA	simulation	39	500	biased_2.5
Region1	1989.756164	simulation	39	500	maxPerRegionYear_2.5
Region2	2014.709177	simulation	39	500	maxPerRegionYear_2.5
Region3	2009.446575	simulation	39	500	maxPerRegionYear_2.5
Region4	2008.010959	simulation	39	500	maxPerRegionYear_2.5
Region5	2007.157265	simulation	39	500	maxPerRegionYear_2.5
Region6	2006.673658	simulation	39	500	maxPerRegionYear_2.5
Region7	2004.693151	simulation	39	500	maxPerRegionYear_2.5
Region1	1989.756164	simulation	39	500	maxPerRegion_50
Region2	2010.2489779999999	simulation	39	500	maxPerRegion_50
Region3	2006.8418739999997	simulation	39	500	maxPerRegion_50
Region4	2007.5780819999998	simulation	39	500	maxPerRegion_50
Region5	2006.2653709999997	simulation	39	500	maxPerRegion_50
Region6	2005.9890409999998	simulation	39	500	maxPerRegion_50
Region7	NA	simulation	39	500	maxPerRegion_50
Region1	1989.756164	simulation	39	500	maxPerRegionYear_20
Region2	2010.50661	simulation	39	500	maxPerRegionYear_20
Region3	2008.9123289999998	simulation	39	500	maxPerRegionYear_20
Region4	2009.443836	simulation	39	500	maxPerRegionYear_20
Region5	2007.1814729999999	simulation	39	500	maxPerRegionYear_20
Region6	1999.9287669999999	simulation	39	500	maxPerRegionYear_20
Region7	NA	simulation	39	500	maxPerRegionYear_20
Region1	1989.756164	simulation	39	500	uniform
Region2	2010.462677	simulation	39	500	uniform
Region3	2006.115069	simulation	39	500	uniform
Region4	2009.5260269999999	simulation	39	500	uniform
Region5	2006.938087	simulation	39	500	uniform
Region6	2006.2438359999999	simulation	39	500	uniform
Region7	NA	simulation	39	500	uniform
Region1	1989.756164	simulation	39	500	maxPerRegion_2.5
Region2	2010.147945	simulation	39	500	maxPerRegion_2.5
Region3	2006.61545	simulation	39	500	maxPerRegion_2.5
Region4	2003.0444109999999	simulation	39	500	maxPerRegion_2.5
Region5	2006.853155	simulation	39	500	maxPerRegion_2.5
Region6	2006.369548	simulation	39	500	maxPerRegion_2.5
Region7	2004.389041	simulation	39	500	maxPerRegion_2.5
Region1	1989.756164	simulation	39	500	uniformS_5
Region2	2009.936986	simulation	39	500	uniformS_5
Region3	2006.680447	simulation	39	500	uniformS_5
Region4	2004.764383	simulation	39	500	uniformS_5
Region5	2005.999999	simulation	39	500	uniformS_5
Region6	1999.39178	simulation	39	500	uniformS_5
Region7	1998.7241629999999	simulation	39	500	uniformS_5
Region1	1989.756164	simulation	39	500	maxPerRegion_5
Region2	2009.5536869999999	simulation	39	500	maxPerRegion_5
Region3	2008.1536869999998	simulation	39	500	maxPerRegion_5
Region4	2002.7482069999999	simulation	39	500	maxPerRegion_5
Region5	2006.258897	simulation	39	500	maxPerRegion_5
Region6	2005.9610819999998	simulation	39	500	maxPerRegion_5
Region7	2003.501632	simulation	39	500	maxPerRegion_5
Region1	1989.756164	simulation	39	500	biased_50
Region2	2008.443835	simulation	39	500	biased_50
Region3	2003.679452	simulation	39	500	biased_50
Region4	2009.09589	simulation	39	500	biased_50
Region5	1996.158904	simulation	39	500	biased_50
Region6	1999.671233	simulation	39	500	biased_50
Region7	NA	simulation	39	500	biased_50
Region1	1989.756164	simulation	39	500	biased_5
Region2	2010.191781	simulation	39	500	biased_5
Region3	2008.742466	simulation	39	500	biased_5
Region4	2006.325952	simulation	39	500	biased_5
Region5	1994.350543	simulation	39	500	biased_5
Region6	1994.642892	simulation	39	500	biased_5
Region7	NA	simulation	39	500	biased_5
Region1	2011.455364	simulation	35	500	biased_5
Region2	1989.789041	simulation	35	500	biased_5
Region3	2011.947946	simulation	35	500	biased_5
Region4	2005.843836	simulation	35	500	biased_5
Region5	1995.564653	simulation	35	500	biased_5
Region6	2011.915069	simulation	35	500	biased_5
Region7	1996.112329	simulation	35	500	biased_5
Region1	1989.224658	simulation	35	500	maxPerRegionYear_20
Region2	2013.838357	simulation	35	500	maxPerRegionYear_20
Region3	2010.8377810000002	simulation	35	500	maxPerRegionYear_20
Region4	2011.761645	simulation	35	500	maxPerRegionYear_20
Region5	2005.7041100000001	simulation	35	500	maxPerRegionYear_20
Region6	1997.6547950000001	simulation	35	500	maxPerRegionYear_20
Region7	1996.0767130000002	simulation	35	500	maxPerRegionYear_20
Region1	1989.224658	simulation	35	500	uniformS_2.5
Region2	2013.4794530000001	simulation	35	500	uniformS_2.5
Region3	2010.4788770000002	simulation	35	500	uniformS_2.5
Region4	1999.30411	simulation	35	500	uniformS_2.5
Region5	2001.347946	simulation	35	500	uniformS_2.5
Region6	2012.041097	simulation	35	500	uniformS_2.5
Region7	2009.328768	simulation	35	500	uniformS_2.5
Region1	2007.4092	simulation	35	500	biased_50
Region2	1990.0	simulation	35	500	biased_50
Region3	2013.0383570000001	simulation	35	500	biased_50
Region4	2010.9092	simulation	35	500	biased_50
Region5	2002.7068490000001	simulation	35	500	biased_50
Region6	1995.4665770000001	simulation	35	500	biased_50
Region7	NA	simulation	35	500	biased_50
Region1	1989.224658	simulation	35	500	biased_2.5
Region2	2012.572603	simulation	35	500	biased_2.5
Region3	2010.857535	simulation	35	500	biased_2.5
Region4	2004.753425	simulation	35	500	biased_2.5
Region5	2000.876713	simulation	35	500	biased_2.5
Region6	1994.23927	simulation	35	500	biased_2.5
Region7	1995.547945	simulation	35	500	biased_2.5
Region1	2010.840662	simulation	35	500	biased_10
Region2	1989.789041	simulation	35	500	biased_10
Region3	2012.09863	simulation	35	500	biased_10
Region4	2012.60548	simulation	35	500	biased_10
Region5	2001.761644	simulation	35	500	biased_10
Region6	1997.3671239999999	simulation	35	500	biased_10
Region7	1996.452056	simulation	35	500	biased_10
Region1	1989.224658	simulation	35	500	maxPerRegionYear_2.5
Region2	2013.871233	simulation	35	500	maxPerRegionYear_2.5
Region3	2012.805479	simulation	35	500	maxPerRegionYear_2.5
Region4	2012.449315	simulation	35	500	maxPerRegionYear_2.5
Region5	2012.468493	simulation	35	500	maxPerRegionYear_2.5
Region6	2012.432877	simulation	35	500	maxPerRegionYear_2.5
Region7	2009.720548	simulation	35	500	maxPerRegionYear_2.5
Region1	1989.224658	simulation	35	500	maxPerRegion_2.5
Region2	2013.7315070000002	simulation	35	500	maxPerRegion_2.5
Region3	2012.6575340000002	simulation	35	500	maxPerRegion_2.5
Region4	1998.3534250000002	simulation	35	500	maxPerRegion_2.5
Region5	2012.3287670000002	simulation	35	500	maxPerRegion_2.5
Region6	2012.293151	simulation	35	500	maxPerRegion_2.5
Region7	2009.5808220000001	simulation	35	500	maxPerRegion_2.5
Region1	1989.224658	simulation	35	500	maxPerRegion_20
Region2	2013.838357	simulation	35	500	maxPerRegion_20
Region3	2013.000001	simulation	35	500	maxPerRegion_20
Region4	2011.4880540000001	simulation	35	500	maxPerRegion_20
Region5	2005.7041100000001	simulation	35	500	maxPerRegion_20
Region6	1997.6547950000001	simulation	35	500	maxPerRegion_20
Region7	1996.0767130000002	simulation	35	500	maxPerRegion_20
Region1	1989.224658	simulation	35	500	maxPerRegionYear_50
Region2	2010.910683	simulation	35	500	maxPerRegionYear_50
Region3	2010.377896	simulation	35	500	maxPerRegionYear_50
Region4	2012.098631	simulation	35	500	maxPerRegionYear_50
Region5	2004.838357	simulation	35	500	maxPerRegionYear_50
Region6	1997.378083	simulation	35	500	maxPerRegionYear_50
Region7	1995.7589050000001	simulation	35	500	maxPerRegionYear_50
Region1	2007.4660820000001	simulation	35	500	biased_20
Region2	1990.0	simulation	35	500	biased_20
Region3	2012.958904	simulation	35	500	biased_20
Region4	2005.767123	simulation	35	500	biased_20
Region5	2001.665753	simulation	35	500	biased_20
Region6	1997.358904	simulation	35	500	biased_20
Region7	1996.0356160000001	simulation	35	500	biased_20
Region1	1989.224658	simulation	35	500	uniformS_50
Region2	2009.624658	simulation	35	500	uniformS_50
Region3	2012.153425	simulation	35	500	uniformS_50
Region4	2009.988749	simulation	35	500	uniformS_50
Region5	1991.509589	simulation	35	500	uniformS_50
Region6	1996.2821920000001	simulation	35	500	uniformS_50
Region7	1994.08711	simulation	35	500	uniformS_50
Region1	1989.224658	simulation	35	500	maxPerRegionYear_5
Region2	2014.2301380000001	simulation	35	500	maxPerRegionYear_5
Region3	2013.3917820000001	simulation	35	500	maxPerRegionYear_5
Region4	2012.153426	simulation	35	500	maxPerRegionYear_5
Region5	1997.117809	simulation	35	500	maxPerRegionYear_5
Region6	2012.156165	simulation	35	500	maxPerRegionYear_5
Region7	2003.2131680000002	simulation	35	500	maxPerRegionYear_5
Region1	1989.224658	simulation	35	500	maxPerRegion_5
Region2	2014.2301380000001	simulation	35	500	maxPerRegion_5
Region3	2011.2295620000002	simulation	35	500	maxPerRegion_5
Region4	2006.731508	simulation	35	500	maxPerRegion_5
Region5	1996.3506860000002	simulation	35	500	maxPerRegion_5
Region6	2012.156165	simulation	35	500	maxPerRegion_5
Region7	2003.2131680000002	simulation	35	500	maxPerRegion_5
Region1	1989.224658	simulation	35	500	maxPerRegion_50
Region2	2009.978083	simulation	35	500	maxPerRegion_50
Region3	2012.178083	simulation	35	500	maxPerRegion_50
Region4	2012.024658	simulation	35	500	maxPerRegion_50
Region5	2004.764384	simulation	35	500	maxPerRegion_50
Region6	1997.30411	simulation	35	500	maxPerRegion_50
Region7	1995.6849320000001	simulation	35	500	maxPerRegion_50
Region1	1989.224658	simulation	35	500	uniformS_10
Region2	2013.917809	simulation	35	500	uniformS_10
Region3	2012.293151	simulation	35	500	uniformS_10
Region4	2006.9008390000001	simulation	35	500	uniformS_10
Region5	2001.786302	simulation	35	500	uniformS_10
Region6	2010.4931510000001	simulation	35	500	uniformS_10
Region7	1996.156165	simulation	35	500	uniformS_10
Region1	1989.224658	simulation	35	500	maxPerRegionYear_10
Region2	2013.917809	simulation	35	500	maxPerRegionYear_10
Region3	2010.903571	simulation	35	500	maxPerRegionYear_10
Region4	2011.0183260000001	simulation	35	500	maxPerRegionYear_10
Region5	2001.972603	simulation	35	500	maxPerRegionYear_10
Region6	1995.945206	simulation	35	500	maxPerRegionYear_10
Region7	1996.156165	simulation	35	500	maxPerRegionYear_10
Region1	2012.1013699999999	simulation	35	500	uniformS_5
Region2	1989.789041	simulation	35	500	uniformS_5
Region3	2011.50137	simulation	35	500	uniformS_5
Region4	2006.054263	simulation	35	500	uniformS_5
Region5	1999.8904109999999	simulation	35	500	uniformS_5
Region6	1996.9287669999999	simulation	35	500	uniformS_5
Region7	2001.8848639999999	simulation	35	500	uniformS_5
Region1	1989.224658	simulation	35	500	uniform
Region2	2010.578652	simulation	35	500	uniform
Region3	2012.134247	simulation	35	500	uniform
Region4	2005.980291	simulation	35	500	uniform
Region5	2004.761644	simulation	35	500	uniform
Region6	1994.887672	simulation	35	500	uniform
Region7	2001.980291	simulation	35	500	uniform
Region1	1989.224658	simulation	35	500	uniformS_20
Region2	2013.169863	simulation	35	500	uniformS_20
Region3	2012.542466	simulation	35	500	uniformS_20
Region4	2005.416438	simulation	35	500	uniformS_20
Region5	2001.1643840000002	simulation	35	500	uniformS_20
Region6	1997.1972600000001	simulation	35	500	uniformS_20
Region7	1994.4485530000002	simulation	35	500	uniformS_20
Region1	1989.224658	simulation	35	500	maxPerRegion_10
Region2	2013.917809	simulation	35	500	maxPerRegion_10
Region3	2013.024658	simulation	35	500	maxPerRegion_10
Region4	2006.419179	simulation	35	500	maxPerRegion_10
Region5	2001.972603	simulation	35	500	maxPerRegion_10
Region6	1995.945206	simulation	35	500	maxPerRegion_10
Region7	1996.156165	simulation	35	500	maxPerRegion_10
Region1	1989.654795	simulation	31	500	biased_2.5
Region2	2015.38592	simulation	31	500	biased_2.5
Region3	2010.668494	simulation	31	500	biased_2.5
Region4	2010.843836	simulation	31	500	biased_2.5
Region5	2004.994521	simulation	31	500	biased_2.5
Region6	1992.947947	simulation	31	500	biased_2.5
Region7	2003.413243	simulation	31	500	biased_2.5
Region1	1992.062842	simulation	31	500	uniformS_5
Region2	2018.172049	simulation	31	500	uniformS_5
Region3	2014.5026500000001	simulation	31	500	uniformS_5
Region4	2014.56276	simulation	31	500	uniformS_5
Region5	2007.5861300000001	simulation	31	500	uniformS_5
Region6	2011.027241	simulation	31	500	uniformS_5
Region7	2007.2327050000001	simulation	31	500	uniformS_5
Region1	1989.594521	simulation	31	500	maxPerRegionYear_2.5
Region2	2013.4986310000002	simulation	31	500	maxPerRegionYear_2.5
Region3	2011.4684940000002	simulation	31	500	maxPerRegionYear_2.5
Region4	2012.198728	simulation	31	500	maxPerRegionYear_2.5
Region5	2014.964384	simulation	31	500	maxPerRegionYear_2.5
Region6	1993.8356170000002	simulation	31	500	maxPerRegionYear_2.5
Region7	2004.9342470000001	simulation	31	500	maxPerRegionYear_2.5
Region1	1990.778082	simulation	31	500	biased_5
Region2	2016.824275	simulation	31	500	biased_5
Region3	2013.154876	simulation	31	500	biased_5
Region4	2013.214986	simulation	31	500	biased_5
Region5	2005.764384	simulation	31	500	biased_5
Region6	1995.509589	simulation	31	500	biased_5
Region7	2005.559248	simulation	31	500	biased_5
Region1	1991.947945	simulation	31	500	biased_10
Region2	2017.5338639999998	simulation	31	500	biased_10
Region3	2009.613099	simulation	31	500	biased_10
Region4	2015.441095	simulation	31	500	biased_10
Region5	2009.3863009999998	simulation	31	500	biased_10
Region6	NA	simulation	31	500	biased_10
Region7	2007.1178079999997	simulation	31	500	biased_10
Region1	1990.386301	simulation	31	500	maxPerRegion_10
Region2	2014.813698	simulation	31	500	maxPerRegion_10
Region3	2007.0575339999998	simulation	31	500	maxPerRegion_10
Region4	2012.09315	simulation	31	500	maxPerRegion_10
Region5	2015.610958	simulation	31	500	maxPerRegion_10
Region6	1995.320548	simulation	31	500	maxPerRegion_10
Region7	2004.8865999999998	simulation	31	500	maxPerRegion_10
Region1	1991.947945	simulation	31	500	maxPerRegionYear_20
Region2	2018.4618759999998	simulation	31	500	maxPerRegionYear_20
Region3	2016.1726019999999	simulation	31	500	maxPerRegionYear_20
Region4	2018.371712	simulation	31	500	maxPerRegionYear_20
Region5	2012.4630129999998	simulation	31	500	maxPerRegionYear_20
Region6	1996.8712329999998	simulation	31	500	maxPerRegionYear_20
Region7	2006.6367389999998	simulation	31	500	maxPerRegionYear_20
Region1	1989.712329	simulation	31	500	maxPerRegion_2.5
Region2	2015.829755	simulation	31	500	maxPerRegion_2.5
Region3	2006.805479	simulation	31	500	maxPerRegion_2.5
Region4	2011.287671	simulation	31	500	maxPerRegion_2.5
Region5	2013.745206	simulation	31	500	maxPerRegion_2.5
Region6	1993.7917810000001	simulation	31	500	maxPerRegion_2.5
Region7	2004.890411	simulation	31	500	maxPerRegion_2.5
Region1	1992.062842	simulation	31	500	biased_50
Region2	2018.26246	simulation	31	500	biased_50
Region3	2013.361472	simulation	31	500	biased_50
Region4	2015.262842	simulation	31	500	biased_50
Region5	1999.257363	simulation	31	500	biased_50
Region6	NA	simulation	31	500	biased_50
Region7	NA	simulation	31	500	biased_50
Region1	1989.594521	simulation	31	500	maxPerRegionYear_50
Region2	2016.138589	simulation	31	500	maxPerRegionYear_50
Region3	2011.430138	simulation	31	500	maxPerRegionYear_50
Region4	2016.048425	simulation	31	500	maxPerRegionYear_50
Region5	2007.1863019999998	simulation	31	500	maxPerRegionYear_50
Region6	1994.463014	simulation	31	500	maxPerRegionYear_50
Region7	1992.2150909999998	simulation	31	500	maxPerRegionYear_50
Region1	1992.062842	simulation	31	500	biased_20
Region2	2017.791227	simulation	31	500	biased_20
Region3	2013.040924	simulation	31	500	biased_20
Region4	2013.191609	simulation	31	500	biased_20
Region5	2009.643664	simulation	31	500	biased_20
Region6	NA	simulation	31	500	biased_20
Region7	NA	simulation	31	500	biased_20
Region1	1989.912329	simulation	31	500	maxPerRegionYear_5
Region2	2016.551839	simulation	31	500	maxPerRegionYear_5
Region3	2012.442548	simulation	31	500	maxPerRegionYear_5
Region4	2014.123288	simulation	31	500	maxPerRegionYear_5
Region5	2015.1369869999999	simulation	31	500	maxPerRegionYear_5
Region6	2008.9671389999999	simulation	31	500	maxPerRegionYear_5
Region7	2005.172604	simulation	31	500	maxPerRegionYear_5
Region1	1990.386301	simulation	31	500	maxPerRegionYear_10
Region2	2016.6160559999998	simulation	31	500	maxPerRegionYear_10
Region3	2012.210959	simulation	31	500	maxPerRegionYear_10
Region4	2013.0067669999999	simulation	31	500	maxPerRegionYear_10
Region5	2015.59178	simulation	31	500	maxPerRegionYear_10
Region6	1995.30137	simulation	31	500	maxPerRegionYear_10
Region7	2004.8674219999998	simulation	31	500	maxPerRegionYear_10
Region1	1989.912329	simulation	31	500	maxPerRegion_5
Region2	2012.7948199999998	simulation	31	500	maxPerRegion_5
Region3	2006.953425	simulation	31	500	maxPerRegion_5
Region4	2011.50137	simulation	31	500	maxPerRegion_5
Region5	2010.323288	simulation	31	500	maxPerRegion_5
Region6	2008.8986459999999	simulation	31	500	maxPerRegion_5
Region7	2005.104111	simulation	31	500	maxPerRegion_5
Region1	1989.594521	simulation	31	500	uniform
Region2	2015.2461939999998	simulation	31	500	uniform
Region3	2011.1970139999999	simulation	31	500	uniform
Region4	2010.70411	simulation	31	500	uniform
Region5	2009.413699	simulation	31	500	uniform
Region6	1996.663014	simulation	31	500	uniform
Region7	2003.940183	simulation	31	500	uniform
Region1	1989.712329	simulation	31	500	uniformS_2.5
Region2	2015.610577	simulation	31	500	uniformS_2.5
Region3	2006.586301	simulation	31	500	uniformS_2.5
Region4	2011.068493	simulation	31	500	uniformS_2.5
Region5	2005.638356	simulation	31	500	uniformS_2.5
Region6	1994.295891	simulation	31	500	uniformS_2.5
Region7	2004.422053	simulation	31	500	uniformS_2.5
Region1	1991.947945	simulation	31	500	maxPerRegion_20
Region2	2018.0900289999997	simulation	31	500	maxPerRegion_20
Region3	2012.0191779999998	simulation	31	500	maxPerRegion_20
Region4	2013.5479449999998	simulation	31	500	maxPerRegion_20
Region5	2012.3671229999998	simulation	31	500	maxPerRegion_20
